# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.78,4.95,0.010768586826036002,0,3.0,0.03523421928047564,0.0,0.0,0.0
 0.08391876089677823,1.7905635374591018,4.950001985388324,0.010768586826036002,0.2517562826903347,3.0,0.03523421928047564,0.0,0.61365508456412,0.0
 0.11865760604517869,1.8011194393667556,4.950007896808099,0.03208625578323756,0.3559728181355361,3.0000000000000013,0.03470743323059491,0.0,0.787636002123909,0.0
 0.1452991001451904,1.811667736387827,4.950017667141537,0.05307005568677849,0.43589730043557123,3.0,0.034178274956877155,0.0,0.919873160243288,0.0
 0.1677467819436019,1.8222084591871812,4.950031229270845,0.073719075682819,0.5032403458308058,3.0000000000000027,0.03364674995003906,0.0,1.0276811461064967,0.0
 0.18751296436334916,1.8327416384296833,4.950048516078232,0.09403240868609497,0.5625388930900476,3.0,0.03311286470516086,0.0,1.1184908643497031,0.0
 0.20537340771537232,1.8432673047801986,4.950069460445909,0.11400915140856827,0.6161202231461171,3.0000000000000044,0.03257662571462057,0.0,1.19637502591217,0.0
 0.22178904035644684,1.8537854889035925,4.950093995256084,0.13364840433489844,0.6653671210693407,3.0000000000000018,0.03203803871883338,0.0,1.2638735080711314,0.0
 0.23706024219547003,1.8642962214647303,4.950122053390965,0.15294927177564702,0.7111807265864103,3.0,0.03149711128867054,0.0,1.3227056319600448,0.0
 0.251395699494411,1.8747995331284768,4.950153567732762,0.17191086188167892,0.7541870984832333,3.0000000000000098,0.030953848741361933,0.0,1.3741038584855891,0.0
 0.2649473860371901,1.8852954545596976,4.950188471163685,0.19053228664909894,0.7948421581115706,2.999999999999996,0.03040825825624165,0.0,1.4189899722063455,0.0
 0.27783005305544095,1.8957840164232578,4.9502266965659425,0.20881266196327034,0.833490159166323,2.999999999999987,0.029860346642334102,0.0,1.4580763886297412,0.0
 0.29013286911599634,1.9062652493840229,4.9502681768217425,0.2267511075748209,0.8703986073479891,3.0,0.02931012070702378,0.0,1.4919283064046547,0.0
 0.3019267599733327,1.916739184106858,4.950312844813295,0.24434674718752805,0.9057802799199982,3.000000000000005,0.02875758641073222,0.0,1.5210037965209058,0.0
 0.31326924397136224,1.9272058512566284,4.950360633422809,0.26159870841050864,0.939807731914087,3.000000000000005,0.028202752206812218,0.0,1.5456807692551735,0.0
 0.3242077344721045,1.937665281498199,4.950411475532494,0.27850612282218634,0.9726232034163137,3.0,0.02764562360579703,0.0,1.5662757154330635,0.0
 0.3347818645444603,1.9481175054964355,4.950465304024559,0.2950681259663477,1.0043455936333812,3.0000000000000053,0.027086208225264936,0.0,1.5830571234406623,0.0
 0.3450251660533272,1.958562553916203,4.950522051781212,0.31128385738750997,1.035075498159982,2.9999999999999947,0.026524513272887414,0.0,1.596255311587924,0.0
 0.35496630964660075,1.9690004574223667,4.950581651684662,0.3271524606515311,1.0648989289398025,3.0000000000000058,0.025960546904162718,0.0,1.6060697892737483,0.0
 0.36463003833954627,1.979431246679792,4.9506440366171205,0.3426730833570088,1.093890115018639,3.0,0.025394314958804686,0.0,1.6126748706190155,0.0
 0.3740378824537144,1.9898549523533442,4.950709139460793,0.3578448771466287,1.1221136473611435,3.0000000000000058,0.02482582511249444,0.0,1.616224032122495,0.0
 0.3832087154235511,2.0002716051078884,4.950776893097892,0.37266699778706014,1.1496261462706538,3.000000000000018,0.024255085586569324,0.0,1.6168533153793787,0.0
 0.3921591917366029,2.0106812356082897,4.950847230410624,0.38713860508804254,1.1764775752098093,3.0000000000000124,0.023682103653978694,0.0,1.6146840728811864,0.0
 0.4009040961923894,2.0210838745194133,4.950920084281201,0.40125886303166874,1.2027122885771688,2.999999999999994,0.02310688603952022,0.0,1.6098251406235131,0.0
 0.4094566254901608,2.0314795525061253,4.950995387591829,0.4150269397111403,1.2283698764704831,3.000000000000013,0.022529442130727585,0.0,1.6023746393723697,0.0
 0.417828617514447,2.04186830023329,4.951073073224718,0.4284420074118842,1.2534858525433417,3.0,0.021949778142041354,0.0,1.5924214310188938,0.0
 0.42603073972480376,2.052250148365773,4.951153074062078,0.44150324259949236,1.278092219174412,3.0,0.021367903614801627,0.0,1.5800463389426826,0.0
 0.4340726452277094,2.062625127568439,4.9512353229861175,0.45420982594748144,1.302217935683129,3.0000000000000138,0.02078382473077743,0.0,1.5653231643887553,0.0
 0.44196310305984743,2.0729932685061545,4.951319752879045,0.46656094236975976,1.3258893091795432,3.000000000000014,0.020197550570446948,0.0,1.5483195401479013,0.0
 0.4497101077079355,2.0833546018437836,4.9514062966230705,0.4785557810440112,1.3491303231238074,3.0,0.019609090386304488,0.0,1.5290976533517695,0.0
 0.45732097177239217,2.093709158246192,4.951494887100403,0.49019353542495114,1.3719629153171773,2.9999999999999853,0.01901844967638329,0.0,1.507714863433358,0.0
 0.46480240484172064,2.104056968378245,4.951585457193251,0.5014734032633595,1.3944072145251627,3.0,0.018425639059086864,0.0,1.4842242366499567,0.0
 0.4721605810060293,2.1143980629048085,4.951677939783824,0.5123945866639665,1.4164817430180887,3.0,0.01783066601379875,0.0,1.4586749906632326,0.0
 0.4794011969482533,2.1247324724907464,4.951772267754331,0.5229562920558861,1.4382035908447606,2.9999999999999925,0.017233540138241802,0.0,1.4311129043707067,0.0
