# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.83,4.95,-0.08192024620857416,0,3.0,-0.22711830947241898,0.0,0.0,0.0
 0.08982907699916551,1.84210388224,4.9499826941234195,-0.08192024620857416,0.2694872309974965,2.9999999999999996,-0.22711830947241898,0.0,-4.208034294749251,0.0
 0.12757883572933648,1.85441441792,4.9499309615832665,-0.24077252556364356,0.38273650718800944,3.000000000000001,-0.21425707106924774,0.0,-5.195621980073051,0.0
 0.1569083728495907,1.8669299404800002,4.949845080013925,-0.39315771329100485,0.470725118548772,2.9999999999999982,-0.20235384064231657,0.0,-5.845652596093521,0.0
 0.18193361945841277,1.8796487833600002,4.949725327049777,-0.5394466110977462,0.5458008583752383,3.000000000000001,-0.1913206066352805,0.0,-6.30014770739027,0.0
 0.2042403313721171,1.8925692800000002,4.94957198032521,-0.6799821910202858,0.6127209941163513,2.9999999999999987,-0.18107888025743704,0.0,-6.6234796135962135,0.0
 0.22463745757898587,1.90568976384,4.949385317474604,-0.8150821406274301,0.6739123727369576,3.0000000000000013,-0.17155851678886602,0.0,-6.852391553959131,0.0
 0.24360295212783473,1.9190085683200002,4.949165616132344,-0.94504113529062,0.7308088563835042,3.0000000000000044,-0.16269670053226368,0.0,-7.010471822415593,0.0
 0.26144650659750657,1.9325240268800001,4.948913153932814,-1.0701328711119922,0.7843395197925198,3.000000000000003,-0.1544370677497372,0.0,-7.113988188356663,0.0
 0.27838201630306036,1.94623447296,4.948628208510397,-1.1906118871211016,0.8351460489091812,3.0,-0.14672894765029432,0.0,-7.174710508372832,0.0
 0.2945643158380604,1.96013824,4.948311057499477,-1.3067152016445032,0.8836929475141813,2.9999999999999933,-0.1395267033313891,0.0,-7.201448991221487,0.0
 0.3101096016657123,1.9742336614400002,4.947961978534437,-1.4186637845862964,0.9303288049971369,3.0000000000000036,-0.13278915809826458,0.0,-7.200966537638061,0.0
 0.32510760215984824,1.9885190707200002,4.947581249249661,-1.5266638842760485,0.9753228064795447,2.9999999999999964,-0.12647909580869654,0.0,-7.178555214403042,0.0
 0.3396292347177925,2.00299280128,4.947169147279533,-1.6309082253965241,1.0188877041533775,3.0,-0.12056282321394488,0.0,-7.13841880109876,0.0
 0.3537316388551669,2.01765318656,4.946725950258437,-1.7315770922314506,1.0611949165655006,2.999999999999992,-0.11500978748698044,0.0,-7.083936735012278,0.0
 0.367461605858277,2.03249856,4.946251935820756,-1.8288393098552886,1.1023848175748308,2.999999999999996,-0.10979223970166603,0.0,-7.0178520513069405,0.0
 0.3808579874916405,2.0475272550400003,4.9457473816008735,-1.9228531341810795,1.1425739624749214,3.0,-0.1048849394193425,0.0,-6.942408730373509,0.0
 0.39395343173306663,2.06273760512,4.945212565233174,-2.0137670606108755,1.1818602951991997,2.9999999999999956,-0.10026489379774829,0.0,-6.859454264547421,0.0
 0.40677566157951156,2.07812794368,4.944647764352039,-2.1017205598120796,1.2203269847385345,3.0000000000000044,-0.09591112734624932,0.0,-6.770517655041595,0.0
 0.41934843556569396,2.0936966041600003,4.944053256591856,-2.186844748058375,1.2580453066970816,2.999999999999991,-0.09180447862324706,0.0,-6.676869668622124,0.0
 0.43169228155529216,2.1094419200000005,4.943429319587004,-2.2692629989404662,1.2950768446658762,3.0000000000000044,-0.08792741964405335,0.0,-6.579569991291123,0.0
 0.44382506580998526,2.1253622246400004,4.94277623097187,-2.3490915021334544,1.3314751974299555,2.9999999999999907,-0.08426389525025337,0.0,-6.479504585580278,0.0
 0.4557624402698937,2.14145585152,4.942094268380837,-2.4264397746862203,1.367287320809681,3.0000000000000138,-0.08079918096443922,0.0,-6.377415555704727,0.0
 0.4675181983670152,2.15772113408,4.941383709448288,-2.5014111292439045,1.4025545951010454,3.0,-0.07751975559806981,0.0,-6.273925263933494,0.0
 0.47910456116901445,2.1741564057600002,4.940644831808607,-2.574103103544467,1.437313683507043,2.999999999999986,-0.07441318823909267,0.0,-6.169555933816532,0.0
 0.4905324097752385,2.1907600000000005,4.939877913096177,-2.6446078547237533,1.471597229325715,2.9999999999999805,-0.07146803654148785,0.0,-6.064745713120724,0.0
 0.5018114757647012,2.2075302502400005,4.939083230945383,-2.713012521831353,1.505434427294103,2.9999999999999902,-0.06867375657067969,0.0,-5.95986190540626,0.0
 0.5129504985569276,2.2244654899200005,4.938261062990607,-2.7793995594341956,1.5388514956707822,2.9999999999999902,-0.06602062097334128,0.0,-5.85521193807445,0.0
 0.5239573564203605,2.2415640524800002,4.937411686866235,-2.843847044996856,1.5718720692610806,3.0,-0.06349964622569844,0.0,-5.751052495671068,0.0
 0.5348391763040077,2.2588242713600004,4.936535380206648,-2.9064289623961486,1.6045175289120224,3.00000000000001,-0.06110252676585204,0.0,-5.647597154366048,0.0
 0.5456024265106525,2.276244480000001,4.935632420646231,-2.9672154636349255,1.6368072795319568,3.0,-0.05882157618444058,0.0,-5.545022806993513,0.0
 0.5562529953609544,2.2938230118400007,4.9347030858193675,-3.026273110817304,1.6687589860828624,2.99999999999999,-0.05664967371009878,0.0,-5.443475064698836,0.0
 0.5667962583383638,2.311558200320001,4.933747653360441,-3.0836650999353945,1.7003887750150903,2.999999999999979,-0.05458021612027749,0.0,-5.343072835664229,0.0
